experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;avgsteplength;dispfactor;isdispersing;isfemale;islive;totaldistance;netdisplacement;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;1;15.0;200.0;5.0;0;1;1;1001.55769795;73.0368725281;356.140504904;200;43;[[1, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [1, 1, 0], [1, 0], [0, 0, 1, 0, 1, 0]];[[1, 0, 1, 0, 1], [0, 0, 1, 0, 1], [1, 0, 1, 0, 1], [0, 0, 1], [0, 0], [1, 1, 1, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;2;15.0;200.0;5.0;0;1;1;983.599507592;44.1342714796;389.595702321;200;19;[[1, 1, 1, 1, 1], [1, 1, 1, 1, 0], [0, 0, 0, 0, 0], [1, 0, 0], [1, 0], [0, 0, 0, 1, 1, 0]];[[0, 1, 1, 1, 1], [0, 0, 1, 1, 0], [0, 0, 0, 0, 1], [0, 0, 0], [0, 1], [0, 1, 1, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;3;15.0;200.0;5.0;0;1;1;992.975599207;36.5230001381;274.101494285;200;39;[[1, 1, 1, 1, 0], [0, 0, 1, 1, 0], [1, 1, 0, 0, 1], [1, 1, 1], [0, 0], [1, 0, 1, 1, 0, 1]];[[1, 0, 1, 0, 0], [1, 0, 1, 1, 0], [0, 1, 1, 1, 1], [0, 0, 0], [1, 1], [0, 0, 0, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;4;15.0;200.0;5.0;0;0;1;1028.20333261;36.6420611823;637.336087472;200;0;[[1, 0, 1, 0, 1], [0, 1, 1, 1, 0], [0, 0, 1, 0, 1], [1, 0, 1], [1, 1], [1, 1, 1, 0, 1, 0]];[[1, 0, 1, 0, 1], [0, 1, 1, 1, 0], [0, 0, 1, 0, 1], [1, 0, 1], [1, 1], [1, 1, 1, 0, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;5;15.0;200.0;5.0;0;1;1;1013.06302659;91.924976394;338.779962525;200;41;[[0, 0, 1, 1, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [1, 1, 1], [0, 1], [1, 1, 0, 1, 0, 1]];[[1, 0, 0, 0, 0], [0, 1, 1, 1, 1], [0, 1, 0, 1, 1], [0, 1, 1], [1, 0], [0, 0, 1, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;6;15.0;200.0;5.0;0;0;1;1009.99813699;81.8942687054;299.373691704;200;0;[[1, 1, 0, 1, 1], [0, 0, 0, 1, 1], [1, 1, 0, 1, 0], [0, 0, 0], [1, 0], [0, 0, 1, 1, 1, 1]];[[1, 1, 0, 1, 1], [0, 0, 0, 1, 1], [1, 1, 0, 1, 0], [0, 0, 0], [1, 0], [0, 0, 1, 1, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;7;15.0;200.0;5.0;0;0;1;972.221005756;469.878259486;600.089707712;200;0;[[0, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 0, 1, 1, 0], [0, 1, 0], [1, 0], [1, 1, 0, 1, 1, 1]];[[0, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 0, 1, 1, 0], [0, 1, 0], [1, 0], [1, 1, 0, 1, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;8;15.0;200.0;5.0;0;0;1;1015.25350481;66.8101491327;335.553820749;200;0;[[1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 1, 1, 0, 1], [0, 1, 1], [1, 0], [0, 1, 1, 1, 0, 1]];[[1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 1, 1, 0, 1], [0, 1, 1], [1, 0], [0, 1, 1, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;9;15.0;200.0;5.0;0;1;1;955.845978301;44.6180527941;705.579884667;200;5;[[1, 0, 1, 1, 0], [0, 0, 0, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1], [0, 0], [1, 1, 1, 1, 0, 1]];[[0, 1, 1, 1, 0], [0, 1, 0, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1], [0, 0], [0, 1, 0, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;10;15.0;200.0;5.0;0;1;1;926.620963934;22.9736469037;1390.06915185;200;14;[[0, 0, 1, 1, 1], [0, 0, 0, 1, 0], [1, 0, 0, 0, 1], [1, 0, 0], [0, 1], [0, 1, 1, 0, 1, 0]];[[0, 1, 0, 1, 1], [0, 1, 0, 1, 1], [1, 1, 0, 0, 0], [1, 0, 0], [0, 1], [0, 0, 1, 0, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;11;15.0;200.0;5.0;0;1;1;1017.64977401;39.1103305993;259.123006214;200;21;[[0, 1, 1, 1, 0], [1, 1, 1, 0, 0], [0, 0, 0, 0, 1], [1, 1, 0], [1, 1], [1, 1, 0, 1, 1, 1]];[[0, 0, 1, 1, 1], [1, 0, 1, 0, 1], [0, 1, 0, 0, 1], [1, 1, 0], [1, 0], [1, 1, 1, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;12;15.0;200.0;5.0;0;1;1;1026.331656;38.3128313477;358.96147119;200;19;[[1, 0, 1, 0, 1], [0, 1, 0, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0], [0, 1], [1, 0, 1, 1, 0, 0]];[[0, 1, 0, 1, 1], [0, 1, 0, 0, 0], [1, 1, 1, 0, 1], [1, 0, 0], [1, 1], [1, 1, 1, 0, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;13;15.0;200.0;5.0;0;0;1;1009.92873623;21.0370678681;365.299158845;200;0;[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 0], [1, 1], [1, 1, 0, 1, 1, 0]];[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 0], [1, 1], [1, 1, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;14;15.0;200.0;5.0;0;1;1;984.232660896;49.2434114694;366.589353065;200;28;[[0, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 1, 1, 1, 1], [0, 1, 1], [0, 1], [0, 1, 0, 1, 1, 1]];[[0, 1, 1, 0, 1], [0, 1, 1, 0, 0], [1, 1, 1, 0, 0], [1, 1, 1], [0, 1], [0, 1, 1, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;15;15.0;200.0;5.0;0;1;1;889.449825282;40.3488179493;730.735501915;200;25;[[0, 0, 1, 1, 1], [1, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 1, 1], [1, 0], [1, 1, 1, 0, 1, 0]];[[1, 0, 1, 1, 0], [0, 1, 1, 0, 0], [0, 0, 1, 1, 1], [1, 0, 0], [1, 1], [1, 0, 1, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;16;15.0;200.0;5.0;0;1;1;984.333290428;60.9715171302;322.055765477;200;36;[[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 1], [1, 1, 1], [0, 0], [0, 1, 0, 0, 0, 1]];[[1, 1, 0, 1, 1], [1, 0, 1, 0, 0], [0, 1, 0, 1, 0], [0, 0, 0], [0, 0], [1, 0, 1, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;17;15.0;200.0;5.0;0;1;1;842.917906335;47.1060596072;1253.91622766;200;8;[[1, 0, 1, 0, 0], [0, 0, 1, 1, 1], [0, 1, 1, 1, 0], [1, 0, 1], [1, 0], [1, 1, 1, 1, 1, 0]];[[1, 1, 0, 0, 0], [1, 0, 1, 1, 1], [0, 1, 0, 1, 0], [0, 0, 1], [0, 1], [1, 1, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;18;15.0;200.0;5.0;0;1;1;998.726610022;44.9374860995;298.765515282;200;27;[[0, 0, 0, 1, 1], [0, 1, 1, 1, 0], [1, 0, 0, 1, 0], [0, 0, 0], [1, 1], [1, 1, 1, 0, 1, 1]];[[0, 0, 0, 1, 1], [1, 0, 0, 1, 0], [1, 1, 0, 1, 1], [1, 1, 0], [1, 1], [1, 1, 1, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;19;15.0;200.0;5.0;0;1;1;990.940357426;52.018178986;291.283877633;200;22;[[0, 1, 1, 1, 0], [0, 0, 1, 1, 0], [0, 1, 0, 1, 1], [0, 0, 1], [0, 0], [0, 1, 1, 0, 1, 0]];[[1, 1, 0, 0, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 0], [1, 0], [0, 1, 0, 0, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;20;15.0;200.0;5.0;0;0;1;1012.88190178;57.552109378;798.126544808;200;0;[[1, 0, 0, 1, 0], [0, 1, 1, 0, 1], [0, 0, 1, 0, 1], [1, 1, 0], [0, 1], [0, 0, 0, 1, 0, 0]];[[1, 0, 0, 1, 0], [0, 1, 1, 0, 1], [0, 0, 1, 0, 1], [1, 1, 0], [0, 1], [0, 0, 0, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;21;15.0;200.0;5.0;0;0;1;1062.07014261;73.8472838386;340.428784698;200;0;[[0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 0, 1, 1], [0, 1, 0], [0, 1], [0, 1, 0, 0, 0, 1]];[[0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 0, 1, 1], [0, 1, 0], [0, 1], [0, 1, 0, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;22;15.0;200.0;5.0;0;0;1;1033.02372448;37.8060223233;401.719046781;200;0;[[1, 1, 0, 0, 1], [0, 0, 0, 1, 1], [1, 0, 1, 0, 0], [0, 0, 1], [1, 1], [0, 0, 1, 1, 0, 1]];[[1, 1, 0, 0, 1], [0, 0, 0, 1, 1], [1, 0, 1, 0, 0], [0, 0, 1], [1, 1], [0, 0, 1, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;23;15.0;200.0;5.0;0;1;1;977.149305377;37.1672103959;339.590483698;200;35;[[1, 0, 0, 1, 0], [1, 1, 1, 0, 1], [0, 1, 0, 1, 0], [1, 1, 1], [1, 0], [1, 1, 0, 0, 0, 0]];[[0, 0, 1, 1, 1], [1, 1, 1, 0, 0], [1, 0, 1, 1, 0], [0, 1, 0], [0, 1], [0, 1, 0, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;24;15.0;200.0;5.0;0;0;1;944.949679696;31.8179031444;443.389393052;200;0;[[0, 0, 1, 0, 1], [0, 0, 1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1], [1, 0], [1, 0, 0, 0, 0, 1]];[[0, 0, 1, 0, 1], [0, 0, 1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 1], [1, 0], [1, 0, 0, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;25;15.0;200.0;5.0;0;0;1;1002.64154997;41.1687479509;283.624783319;200;0;[[0, 1, 0, 0, 1], [0, 0, 1, 1, 0], [0, 1, 1, 1, 1], [0, 1, 1], [1, 1], [1, 0, 1, 0, 0, 0]];[[0, 1, 0, 0, 1], [0, 0, 1, 1, 0], [0, 1, 1, 1, 1], [0, 1, 1], [1, 1], [1, 0, 1, 0, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;26;15.0;200.0;5.0;0;1;1;1040.6483531;4.38311627835;369.923133906;200;12;[[1, 0, 0, 0, 0], [1, 0, 0, 0, 0], [1, 0, 1, 0, 0], [1, 0, 0], [0, 1], [1, 1, 1, 0, 1, 1]];[[1, 0, 0, 1, 0], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 0, 0], [0, 1], [1, 1, 1, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;27;15.0;200.0;5.0;0;1;1;990.674380131;110.751523916;352.177456832;200;22;[[1, 0, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 0, 0, 0], [1, 0, 1], [0, 1], [0, 0, 1, 0, 0, 1]];[[1, 0, 0, 0, 1], [0, 1, 1, 1, 0], [1, 1, 0, 1, 1], [1, 0, 1], [1, 1], [1, 1, 1, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;28;15.0;200.0;5.0;0;0;1;986.301449879;65.6109975781;787.6144714;200;0;[[0, 0, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 0, 1], [0, 1], [1, 1, 1, 0, 1, 1]];[[0, 0, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 0, 1], [0, 1], [1, 1, 1, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;29;15.0;200.0;5.0;0;0;1;1020.64216997;71.5724472328;541.380117023;200;0;[[0, 1, 1, 0, 0], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 0], [1, 0], [0, 1, 1, 0, 0, 0]];[[0, 1, 1, 0, 0], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 0], [1, 0], [0, 1, 1, 0, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;30;15.0;200.0;5.0;0;1;1;1010.15666992;64.6916298359;386.789802104;200;40;[[0, 1, 1, 0, 0], [1, 1, 1, 0, 0], [1, 0, 0, 1, 0], [0, 0, 1], [1, 0], [0, 0, 1, 1, 1, 1]];[[0, 0, 0, 1, 1], [0, 0, 0, 0, 0], [1, 0, 1, 1, 1], [0, 1, 0], [1, 1], [1, 0, 0, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;31;15.0;200.0;5.0;0;1;1;1015.99773567;30.4537003884;325.682618291;200;13;[[1, 0, 1, 1, 0], [0, 1, 0, 0, 1], [1, 0, 0, 0, 0], [1, 0, 1], [1, 1], [1, 0, 1, 0, 1, 0]];[[1, 1, 0, 1, 1], [0, 1, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0], [1, 0], [0, 1, 0, 1, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;32;15.0;200.0;5.0;0;0;1;995.185992941;59.6307384411;245.350876297;200;0;[[1, 0, 1, 1, 0], [0, 1, 0, 1, 1], [1, 0, 1, 1, 0], [1, 0, 0], [1, 0], [1, 1, 1, 0, 1, 0]];[[1, 0, 1, 1, 0], [0, 1, 0, 1, 1], [1, 0, 1, 1, 0], [1, 0, 0], [1, 0], [1, 1, 1, 0, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;33;15.0;200.0;5.0;0;0;1;1028.33057174;45.213693569;293.174023715;200;0;[[1, 1, 0, 1, 0], [0, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 1], [0, 0], [0, 0, 0, 1, 0, 0]];[[1, 1, 0, 1, 0], [0, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 1], [0, 0], [0, 0, 0, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;34;15.0;200.0;5.0;0;0;1;955.097513299;462.116855658;666.264648656;200;0;[[0, 1, 1, 1, 0], [0, 0, 1, 1, 0], [0, 1, 0, 1, 0], [0, 1, 1], [1, 1], [1, 1, 1, 0, 0, 1]];[[0, 1, 1, 1, 0], [0, 0, 1, 1, 0], [0, 1, 0, 1, 0], [0, 1, 1], [1, 1], [1, 1, 1, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;35;15.0;200.0;5.0;0;1;1;945.382862836;449.480201561;646.34045794;200;36;[[1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [1, 0, 0, 1, 1], [0, 1, 0], [1, 1], [0, 0, 1, 1, 0, 0]];[[1, 1, 0, 1, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 1], [1, 1], [1, 1, 1, 0, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;36;15.0;200.0;5.0;0;0;1;1008.04910975;34.1740148551;381.85048397;200;0;[[1, 1, 0, 0, 1], [0, 1, 1, 1, 1], [1, 1, 0, 0, 1], [0, 0, 1], [1, 1], [0, 1, 1, 1, 0, 1]];[[1, 1, 0, 0, 1], [0, 1, 1, 1, 1], [1, 1, 0, 0, 1], [0, 0, 1], [1, 1], [0, 1, 1, 1, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;37;15.0;200.0;5.0;0;0;1;997.14966508;42.8785100807;273.035073888;200;0;[[0, 0, 0, 0, 1], [0, 0, 1, 0, 1], [0, 1, 1, 0, 1], [0, 0, 0], [1, 1], [0, 1, 1, 1, 1, 1]];[[0, 0, 0, 0, 1], [0, 0, 1, 0, 1], [0, 1, 1, 0, 1], [0, 0, 0], [1, 1], [0, 1, 1, 1, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;38;15.0;200.0;5.0;0;1;1;1002.71351636;108.337971731;318.716369255;200;23;[[0, 0, 0, 0, 1], [0, 1, 1, 0, 0], [0, 1, 0, 0, 0], [1, 1, 1], [1, 0], [1, 1, 1, 1, 1, 0]];[[0, 0, 1, 0, 1], [1, 0, 1, 0, 1], [0, 1, 1, 0, 0], [1, 1, 1], [0, 0], [0, 0, 1, 1, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;39;15.0;200.0;5.0;0;0;1;1063.87410606;103.076192424;345.190988726;200;0;[[1, 0, 0, 0, 0], [0, 0, 0, 1, 0], [1, 1, 0, 0, 0], [0, 0, 1], [0, 1], [0, 1, 0, 0, 1, 1]];[[1, 0, 0, 0, 0], [0, 0, 0, 1, 0], [1, 1, 0, 0, 0], [0, 0, 1], [0, 1], [0, 1, 0, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;40;15.0;200.0;5.0;0;1;1;1070.52515131;45.5005138672;282.503108861;200;28;[[0, 0, 0, 0, 0], [0, 0, 0, 1, 0], [0, 0, 0, 0, 0], [1, 0, 0], [0, 0], [1, 1, 0, 0, 1, 0]];[[1, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 0, 0], [1, 1], [1, 0, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;41;15.0;200.0;5.0;0;0;1;1039.6878683;52.7257311994;336.940591096;200;0;[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 1, 0, 0], [1, 0, 1], [1, 1], [1, 0, 0, 0, 1, 1]];[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 1, 0, 0], [1, 0, 1], [1, 1], [1, 0, 0, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;42;15.0;200.0;5.0;0;1;1;1006.7584866;87.8581882886;315.544740188;200;14;[[0, 0, 0, 0, 1], [0, 1, 0, 1, 1], [0, 0, 1, 0, 0], [0, 1, 1], [0, 1], [1, 0, 1, 1, 0, 1]];[[1, 1, 0, 0, 1], [0, 1, 1, 1, 1], [0, 0, 1, 0, 0], [0, 1, 1], [0, 0], [1, 1, 0, 1, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;43;15.0;200.0;5.0;0;0;1;1006.02281152;29.609847987;374.801359244;200;0;[[1, 0, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 0, 0, 1], [1, 1, 0], [1, 0], [0, 0, 0, 1, 1, 0]];[[1, 0, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 0, 0, 1], [1, 1, 0], [1, 0], [0, 0, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;44;15.0;200.0;5.0;0;0;1;1066.06363717;25.8179803824;331.418851358;200;0;[[0, 0, 1, 0, 0], [0, 0, 1, 0, 0], [1, 0, 0, 1, 1], [1, 1, 1], [1, 0], [1, 1, 1, 0, 0, 0]];[[0, 0, 1, 0, 0], [0, 0, 1, 0, 0], [1, 0, 0, 1, 1], [1, 1, 1], [1, 0], [1, 1, 1, 0, 0, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;45;15.0;200.0;5.0;0;0;1;1022.10282621;22.1330876341;226.083751789;200;0;[[0, 1, 0, 0, 0], [1, 1, 0, 0, 0], [1, 1, 1, 0, 1], [0, 1, 0], [1, 1], [0, 0, 1, 0, 0, 1]];[[0, 1, 0, 0, 0], [1, 1, 0, 0, 0], [1, 1, 1, 0, 1], [0, 1, 0], [1, 1], [0, 0, 1, 0, 0, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;46;15.0;200.0;5.0;0;1;1;1002.16717718;87.505916685;375.293920634;200;19;[[1, 0, 1, 1, 0], [0, 0, 1, 1, 0], [1, 1, 1, 0, 0], [0, 0, 1], [1, 1], [1, 0, 0, 0, 1, 1]];[[1, 1, 1, 1, 1], [1, 0, 1, 0, 1], [1, 1, 1, 1, 1], [1, 0, 0], [1, 1], [1, 0, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;47;15.0;200.0;5.0;0;1;1;980.03498017;35.5672499061;323.16464778;200;30;[[1, 0, 0, 0, 0], [0, 1, 0, 0, 0], [0, 0, 0, 1, 1], [1, 1, 1], [1, 0], [1, 0, 1, 1, 0, 1]];[[0, 0, 1, 0, 0], [1, 0, 0, 1, 0], [1, 1, 0, 1, 1], [0, 1, 0], [1, 1], [1, 0, 0, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;48;15.0;200.0;5.0;0;0;1;1056.3983508;77.8753105062;317.860937845;200;0;[[0, 1, 1, 1, 0], [0, 1, 0, 0, 1], [0, 0, 0, 1, 0], [1, 0, 0], [0, 0], [0, 1, 1, 0, 1, 1]];[[0, 1, 1, 1, 0], [0, 1, 0, 0, 1], [0, 0, 0, 1, 0], [1, 0, 0], [0, 0], [0, 1, 1, 0, 1, 1]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;49;15.0;200.0;5.0;0;1;1;913.327809792;62.1998178227;455.350549054;200;24;[[1, 0, 0, 0, 1], [0, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 1, 1], [0, 0], [1, 1, 1, 0, 1, 1]];[[1, 1, 1, 0, 1], [0, 1, 1, 0, 1], [0, 0, 0, 0, 1], [1, 0, 0], [0, 1], [1, 1, 0, 1, 1, 0]]
2016-05-16 10:06:21.586219;1;1;simulation_000017_p067_h049_HABMAT;067;049;50.0;Habitat dependent;HabitatQuality_YES;1054;200;50;15.0;200.0;5.0;0;0;1;1034.83302184;64.3278336228;317.267560652;200;0;[[1, 1, 1, 1, 1], [1, 1, 0, 0, 1], [0, 0, 0, 1, 1], [0, 1, 0], [0, 0], [1, 0, 1, 0, 1, 0]];[[1, 1, 1, 1, 1], [1, 1, 0, 0, 1], [0, 0, 0, 1, 1], [0, 1, 0], [0, 0], [1, 0, 1, 0, 1, 0]]
